pdv,cupom,pco,desconto,pcotot,descontotot,qtd,data_ins,hora,ts_referencia,data,produto,cod_loja
15090,1910,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:41:02.960,15:30:30,2021-01-22 16:04:32.195,2019-12-23,988913,89
15092,1851,"4,6899999999999995","2,21","4,52","2,66",1.000,2019-12-23 20:03:04.783,19:45:08,2021-01-22 16:04:32.195,2019-12-23,3122460,84
15291,433085,"6,03","0,0","5,86","0,0",1.000,2019-12-23 14:33:04.523,14:17:12,2021-01-22 16:04:32.195,2019-12-23,3122460,95
14790,219860,"6,05","5,8500000000000005","5,88","6,300000000000001",1.000,2019-12-23 16:33:04.807,16:12:35,2021-01-22 16:04:32.195,2019-12-23,3127531,86
14797,311487,"6,05","5,8500000000000005","5,88","6,300000000000001",1.000,2019-12-23 17:01:02.890,16:40:02,2021-01-22 16:04:32.195,2019-12-23,3127531,87
14992,173281,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:03:04.783,18:45:58,2021-01-22 16:04:32.195,2019-12-23,3113746,97
15092,1772,"4,6899999999999995","2,21","4,52","2,66",1.000,2019-12-23 16:43:02.247,16:30:07,2021-01-22 16:04:32.195,2019-12-23,3122536,84
14998,183627,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 19:11:02.630,17:56:42,2021-01-22 16:04:32.195,2019-12-23,3129894,104
14993,130276,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:15:01.990,18:52:43,2021-01-22 16:04:32.195,2019-12-23,3113746,97
14993,20987,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:21:02.327,19:04:31,2021-01-22 16:04:32.195,2019-12-23,3113746,104
15004,5847,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,17:06:08,2021-01-22 16:04:32.195,2019-12-23,3113732,99
14994,12440,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,17:33:47,2021-01-22 16:04:32.195,2019-12-23,3113732,99
14797,36300,"1,7200000000000002","3,18","1,55","3,63",1.000,2019-12-23 22:23:02.707,21:46:28,2021-01-22 16:04:32.195,2019-12-23,3113732,98
14997,23378,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:33:04.703,14:11:13,2021-01-22 16:04:32.195,2019-12-23,3109948,99
14994,12373,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:53:02.573,11:34:17,2021-01-22 16:04:32.195,2019-12-23,3113746,99
15290,65646,"21,029999999999998","0,0","20,86","0,0",1.000,2019-12-23 22:13:02.317,21:55:18,2021-01-22 16:04:32.195,2019-12-23,2874040,95
15004,14936,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 12:05:02.867,10:31:27,2021-01-22 16:04:32.195,2019-12-23,3113746,97
14791,275926,"21,029999999999998","0,0","20,86","0,0",1.000,2019-12-23 12:13:02.133,11:41:28,2021-01-22 16:04:32.195,2019-12-23,3123876,86
14797,94853,"44,03","0,0","43,86","0,0",1.000,2019-12-23 15:51:02.277,15:27:53,2021-01-22 16:04:32.195,2019-12-23,2971814,100
15099,1942,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:23:02.093,19:09:54,2021-01-22 16:04:32.195,2019-12-23,3113746,82
15092,1833,"6,03","0,0","5,86","0,0",1.000,2019-12-23 19:45:02.913,19:17:42,2021-01-22 16:04:32.195,2019-12-23,3127092,84
15098,1756,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 17:33:03.860,17:18:51,2021-01-22 16:04:32.195,2019-12-23,3113746,88
15096,1816,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:03:04.833,18:51:19,2021-01-22 16:04:32.195,2019-12-23,3113746,85
15095,1766,"4,37","2,53","4,2","2,98",1.000,2019-12-23 19:03:04.833,18:45:33,2021-01-22 16:04:32.195,2019-12-23,3109861,106
15091,1880,"4,37","2,53","4,2","2,98",1.000,2019-12-23 19:11:02.630,18:58:09,2021-01-22 16:04:32.195,2019-12-23,3109861,106
15090,2103,"21,029999999999998","0,0","20,86","0,0",1.000,2019-12-23 23:01:02.033,22:52:48,2021-01-22 16:04:32.195,2019-12-23,2874040,111
15091,1828,"120,94000000000001","0,0","120,77000000000001","0,0",1.000,2019-12-23 13:01:02.980,12:42:30,2021-01-22 16:04:32.195,2019-12-23,3111181,84
14992,173246,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 17:53:02.847,16:38:16,2021-01-22 16:04:32.195,2019-12-23,3113746,97
15292,154531,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:03:04.833,18:48:30,2021-01-22 16:04:32.195,2019-12-23,3113746,95
14992,173263,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:03:04.833,17:44:51,2021-01-22 16:04:32.195,2019-12-23,3113746,97
14994,82549,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:03:04.833,17:48:17,2021-01-22 16:04:32.195,2019-12-23,3113746,97
14999,10372,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:03:04.833,17:46:46,2021-01-22 16:04:32.195,2019-12-23,3113746,99
14993,22956,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:03:04.833,17:49:46,2021-01-22 16:04:32.195,2019-12-23,3113746,99
14791,229015,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 22:31:01.973,21:57:49,2021-01-22 16:04:32.195,2019-12-23,3113732,81
15096,1854,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 19:23:02.093,19:14:09,2021-01-22 16:04:32.195,2019-12-23,3113746,91
15091,1920,"19,029999999999998","0,0","18,86","0,0",1.000,2019-12-23 18:47:02.707,17:44:32,2021-01-22 16:04:32.195,2019-12-23,3111495,88
14993,178467,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 20:15:01.990,19:02:59,2021-01-22 16:04:32.195,2019-12-23,3113746,108
15090,2015,"11,030000000000001","0,0","10,86","0,0",1.000,2019-12-23 22:01:02.950,21:51:03,2021-01-22 16:04:32.195,2019-12-23,3126786,82
15094,1815,"4,6899999999999995","2,21","4,52","2,66",1.000,2019-12-23 16:43:02.247,16:27:00,2021-01-22 16:04:32.195,2019-12-23,3122460,84
14797,99953,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:53:02.573,12:25:18,2021-01-22 16:04:32.195,2019-12-23,3109948,83
14992,173210,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:21:03.237,12:12:16,2021-01-22 16:04:32.195,2019-12-23,3113746,97
15090,1768,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:23:02.950,10:05:06,2021-01-22 16:04:32.195,2019-12-23,3129884,110
14794,151136,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 15:33:04.703,14:39:26,2021-01-22 16:04:32.195,2019-12-23,3113746,86
14796,204830,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:35:30,2021-01-22 16:04:32.195,2019-12-23,3129884,83
14796,204830,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:35:31,2021-01-22 16:04:32.195,2019-12-23,3129884,83
14797,311303,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:27:20,2021-01-22 16:04:32.195,2019-12-23,3129884,87
14791,53481,"1,05","3,85","0,88","4,3",1.000,2019-12-23 18:51:02.850,18:04:11,2021-01-22 16:04:32.195,2019-12-23,3113732,94
14797,311303,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:27:21,2021-01-22 16:04:32.195,2019-12-23,3129884,87
14797,311311,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:34:13,2021-01-22 16:04:32.195,2019-12-23,3129884,87
14801,29004,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:35:09,2021-01-22 16:04:32.195,2019-12-23,3129884,87
14801,29004,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:35:12,2021-01-22 16:04:32.195,2019-12-23,3129884,87
14794,403034,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 10:53:02.037,10:29:55,2021-01-22 16:04:32.195,2019-12-23,3129884,93
14792,480779,"1,3800000000000001","3,52","1,21","3,9699999999999998",1.000,2019-12-23 15:33:04.703,14:53:31,2021-01-22 16:04:32.195,2019-12-23,3113746,93
14795,76022,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 11:01:02.240,10:39:01,2021-01-22 16:04:32.195,2019-12-23,3129884,98
15095,1829,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 14:01:02.017,13:47:30,2021-01-22 16:04:32.195,2019-12-23,3129894,84
15091,1856,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 14:01:02.017,13:51:33,2021-01-22 16:04:32.195,2019-12-23,3129894,84
14798,70114,"1,7200000000000002","3,18","1,55","3,63",1.000,2019-12-23 15:33:04.703,14:45:29,2021-01-22 16:04:32.195,2019-12-23,3113746,83
15096,1842,"2,37","2,53","2,2","2,98",1.000,2019-12-23 20:21:02.327,20:07:24,2021-01-22 16:04:32.195,2019-12-23,3109948,85
15094,1827,"2,7","2,2","2,53","2,6500000000000004",1.000,2019-12-23 15:41:02.960,15:17:52,2021-01-22 16:04:32.195,2019-12-23,3113732,92
15094,1818,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 15:41:02.960,15:07:03,2021-01-22 16:04:32.195,2019-12-23,2947674,89
14993,20928,"31,009999999999998","0,0","30,84","0,0",1.000,2019-12-23 18:51:02.850,17:16:35,2021-01-22 16:04:32.195,2019-12-23,3102562,104
14797,311375,"1,05","3,85","0,88","4,3",1.000,2019-12-23 12:53:02.573,12:25:44,2021-01-22 16:04:32.195,2019-12-23,3113746,87
15096,1860,"31,029999999999998","0,0","30,86","0,0",1.000,2019-12-23 19:57:02.420,19:32:34,2021-01-22 16:04:32.195,2019-12-23,996581,84
14797,311375,"1,05","3,85","0,88","4,3",1.000,2019-12-23 12:53:02.573,12:25:47,2021-01-22 16:04:32.195,2019-12-23,3113746,87
14797,99955,"1,05","3,85","0,88","4,3",1.000,2019-12-23 13:01:02.980,12:28:25,2021-01-22 16:04:32.195,2019-12-23,3113746,83
14800,17561,"1,05","3,85","0,88","4,3",1.000,2019-12-23 13:01:02.980,12:38:53,2021-01-22 16:04:32.195,2019-12-23,3113746,87
14797,311379,"1,05","3,85","0,88","4,3",1.000,2019-12-23 13:01:02.980,12:39:57,2021-01-22 16:04:32.195,2019-12-23,3113746,87
15093,2040,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 22:43:02.550,22:30:55,2021-01-22 16:04:32.195,2019-12-23,3113732,82
14794,147033,"2,05","2,85","1,88","3,3",1.000,2019-12-23 15:41:02.960,15:08:24,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14992,6403,"6,03","0,0","5,86","0,0",1.000,2019-12-23 16:03:04.687,14:52:24,2021-01-22 16:04:32.195,2019-12-23,3109948,108
15093,1860,"4,37","2,53","4,2","2,98",1.000,2019-12-23 19:45:02.913,19:33:58,2021-01-22 16:04:32.195,2019-12-23,3109861,107
14794,147033,"1,05","3,85","0,88","4,3",1.000,2019-12-23 15:41:02.960,15:08:20,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14794,147033,"1,05","3,85","0,88","4,3",1.000,2019-12-23 15:41:02.960,15:08:22,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14790,255938,"1,05","3,85","0,88","4,3",1.000,2019-12-23 16:03:04.687,15:36:00,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14790,255938,"1,05","3,85","0,88","4,3",1.000,2019-12-23 16:03:04.687,15:36:02,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14793,175834,"1,05","3,85","0,88","4,3",1.000,2019-12-23 16:23:02.520,16:01:13,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14793,175834,"1,05","3,85","0,88","4,3",1.000,2019-12-23 16:23:02.520,16:01:14,2021-01-22 16:04:32.195,2019-12-23,3113732,81
14792,237350,"1,05","3,85","0,88","4,3",1.000,2019-12-23 16:23:02.520,16:03:36,2021-01-22 16:04:32.195,2019-12-23,3113732,83
14792,237350,"1,05","3,85","0,88","4,3",1.000,2019-12-23 16:23:02.520,16:03:37,2021-01-22 16:04:32.195,2019-12-23,3113732,83
14793,165357,"7,03","0,0","6,86","0,0",1.000,2019-12-23 13:13:02.313,12:46:38,2021-01-22 16:04:32.195,2019-12-23,3108794,100
14792,480776,"6,05","5,8500000000000005","5,88","6,300000000000001",1.000,2019-12-23 15:33:04.703,14:49:48,2021-01-22 16:04:32.195,2019-12-23,3127531,93
14790,219992,"3,5300000000000002","0,0","3,3600000000000003","0,0",1.000,2019-12-23 22:01:02.950,21:31:56,2021-01-22 16:04:32.195,2019-12-23,2886286,86
14792,84775,"1,05","3,85","0,88","4,3",1.000,2019-12-23 20:31:02.577,20:07:37,2021-01-22 16:04:32.195,2019-12-23,3113732,94
14795,33016,"1,05","3,85","0,88","4,3",1.000,2019-12-23 20:41:02.987,20:13:23,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14795,33016,"1,05","3,85","0,88","4,3",1.000,2019-12-23 20:41:02.987,20:13:27,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14793,145939,"1,05","3,85","0,88","4,3",1.000,2019-12-23 20:41:02.987,20:13:47,2021-01-22 16:04:32.195,2019-12-23,3113732,96
14791,102925,"1,05","3,85","0,88","4,3",1.000,2019-12-23 21:21:02.427,20:49:40,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14791,102925,"1,05","3,85","0,88","4,3",1.000,2019-12-23 21:21:02.427,20:49:41,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14791,102926,"1,05","3,85","0,88","4,3",1.000,2019-12-23 21:21:02.427,20:52:19,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14791,102926,"1,05","3,85","0,88","4,3",1.000,2019-12-23 21:21:02.427,20:52:21,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14795,128610,"1,05","3,85","0,88","4,3",1.000,2019-12-23 21:21:02.427,20:57:50,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14802,168171,"1,05","3,85","0,88","4,3",1.000,2019-12-23 21:45:02.210,21:12:28,2021-01-22 16:04:32.195,2019-12-23,3113732,94
14795,128451,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:21:03.237,12:52:38,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14795,128451,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:21:03.237,12:52:44,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14791,102750,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:21:03.237,12:55:07,2021-01-22 16:04:32.195,2019-12-23,3113732,100
14791,102752,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 13:21:03.237,12:58:33,2021-01-22 16:04:32.195,2019-12-23,3113732,100
15093,1803,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 12:13:02.133,11:51:16,2021-01-22 16:04:32.195,2019-12-23,3129894,82
14796,60012,"7,03","0,0","6,86","0,0",1.000,2019-12-23 12:05:02.867,11:18:24,2021-01-22 16:04:32.195,2019-12-23,3126025,100
15092,1786,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 15:41:02.960,15:08:38,2021-01-22 16:04:32.195,2019-12-23,3129894,82
15090,1920,"17,03","0,0","16,86","0,0",1.000,2019-12-23 19:45:02.913,19:23:29,2021-01-22 16:04:32.195,2019-12-23,3094865,84
15099,1896,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 17:01:02.890,16:47:33,2021-01-22 16:04:32.195,2019-12-23,3129894,82
15095,1891,"8,030000000000001","0,0","7,86","0,0",1.000,2019-12-23 17:13:02.247,16:58:59,2021-01-22 16:04:32.195,2019-12-23,3129894,89
14990,36646,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 16:43:02.247,15:23:46,2021-01-22 16:04:32.195,2019-12-23,3113732,99
14997,23404,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 16:43:02.247,15:32:27,2021-01-22 16:04:32.195,2019-12-23,3113732,99
15095,1761,"4,37","2,53","4,2","2,98",1.000,2019-12-23 12:41:02.130,12:23:05,2021-01-22 16:04:32.195,2019-12-23,3109948,105
15292,154447,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:33:04.703,15:12:44,2021-01-22 16:04:32.195,2019-12-23,3109861,95
15290,65496,"6,03","0,0","5,86","0,0",1.000,2019-12-23 15:33:04.703,15:21:17,2021-01-22 16:04:32.195,2019-12-23,3109861,95
14998,183591,"6,03","0,0","5,86","0,0",1.000,2019-12-23 18:47:02.707,16:52:56,2021-01-22 16:04:32.195,2019-12-23,3109861,104
14793,165312,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 11:33:04.497,11:08:53,2021-01-22 16:04:32.195,2019-12-23,3128885,100
14793,165312,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 11:33:04.497,11:08:55,2021-01-22 16:04:32.195,2019-12-23,3128885,100
14791,102870,"6,03","0,0","5,86","0,0",1.000,2019-12-23 19:23:02.093,18:50:11,2021-01-22 16:04:32.195,2019-12-23,3122537,100
14796,60124,"9,030000000000001","0,0","8,86","0,0",1.000,2019-12-23 16:43:02.247,16:15:36,2021-01-22 16:04:32.195,2019-12-23,3128875,100
14993,20930,"4,03","0,0","3,8600000000000003","0,0",1.000,2019-12-23 18:51:02.850,17:21:03,2021-01-22 16:04:32.195,2019-12-23,2947674,104
14797,99900,"3,04","1,8599999999999999","2,87","2,31",1.000,2019-12-23 10:31:02.330,10:09:10,2021-01-22 16:04:32.195,2019-12-23,3113746,83
14793,175749,"3,04","1,8599999999999999","2,87","2,31",1.000,2019-12-23 10:53:02.037,10:34:00,2021-01-22 16:04:32.195,2019-12-23,3113746,81
